Date,JSE,NSE
2-Oct-98,4152.53,1003.00
5-Oct-98,4218.02,989.00
6-Oct-98,4328.42,985.00
7-Oct-98,4293.53,971.00
8-Oct-98,4136.28,959.00
9-Oct-98,4201.29,984.00
12-Oct-98,4361.40,998.00
13-Oct-98,4344.68,995.00
14-Oct-98,4425.93,1006.00
15-Oct-98,4494.28,1048.00
16-Oct-98,4766.72,1056.00
19-Oct-98,4672.56,1062.00
20-Oct-98,4827.42,1064.00
21-Oct-98,4774.84,1070.00
22-Oct-98,4738.04,1079.00
23-Oct-98,4694.07,1071.00
26-Oct-98,4713.18,1072.00
27-Oct-98,4830.76,1065.00
28-Oct-98,4793.00,1068.00
29-Oct-98,4821.68,1086.00
30-Oct-98,4904.85,1099.00
31-Oct-98,4904.85,
2-Nov-98,5034.37,1112.00
3-Nov-98,5030.55,1111.00
4-Nov-98,5140.48,1119.00
5-Nov-98,5080.74,1134.00
6-Nov-98,5062.57,1141.00
9-Nov-98,4957.42,1130.00
10-Nov-98,4854.18,1128.00
11-Nov-98,4895.29,1121.00
12-Nov-98,4809.25,1118.00
13-Nov-98,4807.82,1126.00
16-Nov-98,4822.64,1136.00
17-Nov-98,4808.78,1139.00
18-Nov-98,4779.62,1145.00
19-Nov-98,4816.42,1153.00
20-Nov-98,4866.13,1164.00
23-Nov-98,4920.62,1188.00
24-Nov-98,4866.61,1183.00
25-Nov-98,4823.12,1187.00
26-Nov-98,4841.76,
27-Nov-98,4802.56,1192.00
30-Nov-98,4785.36,1164.00
1-Dec-98,4594.65,1175.00
2-Dec-98,4609.47,1171.00
3-Dec-98,4537.29,1150.00
4-Dec-98,4447.44,1177.00
7-Dec-98,4492.37,1188.00
8-Dec-98,4461.78,1181.00
9-Dec-98,4493.80,1184.00
10-Dec-98,4490.93,1165.00
11-Dec-98,4464.17,1167.00
14-Dec-98,4400.60,1141.00
15-Dec-98,4413.50,1163.00
17-Dec-98,4360.45,1180.00
18-Dec-98,4325.08,1188.00
21-Dec-98,4366.18,1203.00
22-Dec-98,4379.09,1204.00
23-Dec-98,4369.05,1229.00
24-Dec-98,4427.36,1226.00
28-Dec-98,4538.25,1226.00
29-Dec-98,4564.54,1242.00
30-Dec-98,4594.17,1232.00
31-Dec-98,4562.63,1229.00
4-Jan-99,4542.55,1228.00
5-Jan-99,4565.49,1245.00
6-Jan-99,4822.16,1272.00
7-Jan-99,4866.61,1270.00
8-Jan-99,4957.42,1275.00
11-Jan-99,5033.90,1264.00
12-Jan-99,5028.16,1240.00
13-Jan-99,4821.20,1234.00
14-Jan-99,4867.57,1212.00
15-Jan-99,4825.51,1243.00
18-Jan-99,4921.10,
19-Jan-99,4961.25,1252.00
20-Jan-99,4929.70,1257.00
21-Jan-99,4881.43,1235.00
22-Jan-99,4795.39,1225.00
25-Jan-99,4799.70,1234.00
26-Jan-99,4814.99,1252.00
27-Jan-99,4918.23,1243.00
28-Jan-99,4962.68,1265.00
29-Jan-99,4974.63,1280.00
31-Jan-99,4982.28,
1-Feb-99,4995.66,1273.00
2-Feb-99,4954.08,1262.00
3-Feb-99,4927.79,1272.00
4-Feb-99,4968.89,1249.00
5-Feb-99,4997.09,1239.00
8-Feb-99,5046.32,1244.00
9-Feb-99,5036.29,1216.00
10-Feb-99,4988.49,1224.00
11-Feb-99,5042.98,1254.00
12-Feb-99,5089.82,1230.00
15-Feb-99,5055.41,
16-Feb-99,5049.67,1242.00
17-Feb-99,5028.64,1224.00
18-Feb-99,5058.75,1237.00
19-Feb-99,5015.73,1239.00
22-Feb-99,5037.72,1272.00
23-Feb-99,5063.53,1271.00
24-Feb-99,5056.36,1253.00
25-Feb-99,5070.22,1245.00
26-Feb-99,5040.11,1238.00
28-Feb-99,5040.11,
1-Mar-99,5074.52,1236.00
2-Mar-99,5099.86,1226.00
3-Mar-99,5207.87,1228.00
4-Mar-99,5248.50,1247.00
5-Mar-99,5318.28,1276.00
8-Mar-99,5358.43,1283.00
9-Mar-99,5342.18,1280.00
10-Mar-99,5319.24,1287.00
11-Mar-99,5400.49,1298.00
12-Mar-99,5470.75,1295.00
15-Mar-99,5429.17,1307.00
16-Mar-99,5528.11,1306.00
17-Mar-99,5552.01,1298.00
18-Mar-99,5511.38,1317.00
19-Mar-99,5603.63,1299.00
23-Mar-99,5564.43,1262.00
24-Mar-99,5489.87,1269.00
25-Mar-99,5537.19,1290.00
26-Mar-99,5472.19,1283.00
29-Mar-99,5456.42,1310.00
30-Mar-99,5437.30,1301.00
31-Mar-99,5389.98,1286.00
1-Apr-99,5411.01,1294.00
6-Apr-99,5422.96,1318.00
7-Apr-99,5432.52,1327.00
8-Apr-99,5441.60,1344.00
9-Apr-99,5522.37,1348.00
12-Apr-99,5534.80,1359.00
13-Apr-99,5632.31,1350.00
14-Apr-99,5697.79,1328.00
15-Apr-99,5834.01,1323.00
16-Apr-99,5994.60,1319.00
19-Apr-99,6044.31,1290.00
20-Apr-99,5982.65,1306.00
21-Apr-99,5822.53,1336.00
22-Apr-99,5774.26,1359.00
23-Apr-99,5840.22,1357.00
26-Apr-99,5881.32,1360.00
28-Apr-99,6019.45,1351.00
29-Apr-99,6064.38,1343.00
30-Apr-99,6185.31,1335.00
3-May-99,6110.27,1355.00
4-May-99,6119.35,1332.00
5-May-99,5999.38,1347.00
6-May-99,6052.43,1332.00
7-May-99,6013.72,1345.00
10-May-99,5992.69,1340.00
11-May-99,5987.91,1356.00
12-May-99,5892.79,1364.00
13-May-99,5924.82,1368.00
14-May-99,5875.11,1338.00
17-May-99,5803.42,1340.00
18-May-99,5860.77,1333.00
19-May-99,5834.96,1344.00
20-May-99,5873.68,1339.00
21-May-99,5977.39,1330.00
24-May-99,5904.27,1307.00
25-May-99,5840.70,1284.00
26-May-99,5785.25,1305.00
27-May-99,5688.70,1281.00
28-May-99,5692.53,1302.00
31-May-99,5688.23,
1-Jun-99,5866.98,1294.00
3-Jun-99,5995.56,1300.00
4-Jun-99,5974.05,1328.00
7-Jun-99,6091.15,1335.00
8-Jun-99,6113.14,1317.00
9-Jun-99,6146.11,1319.00
10-Jun-99,6158.06,1303.00
11-Jun-99,6232.15,1294.00
14-Jun-99,6219.24,1294.00
15-Jun-99,6212.55,1301.00
17-Jun-99,6216.85,1340.00
18-Jun-99,6233.10,1343.00
21-Jun-99,6319.14,1349.00
22-Jun-99,6262.26,1336.00
23-Jun-99,6202.51,1333.00
24-Jun-99,6194.87,1316.00
25-Jun-99,6182.92,1315.00
28-Jun-99,6232.15,1331.00
29-Jun-99,6199.17,1352.00
30-Jun-99,6268.95,1373.00
1-Jul-99,6396.09,1381.00
2-Jul-99,6456.79,1391.00
5-Jul-99,6573.89,
6-Jul-99,6510.32,1388.00
7-Jul-99,6483.08,1396.00
8-Jul-99,6477.82,1394.00
9-Jul-99,6484.51,1403.00
12-Jul-99,6543.78,1399.00
13-Jul-99,6477.34,1394.00
14-Jul-99,6500.28,1398.00
15-Jul-99,6506.98,1410.00
16-Jul-99,6469.69,1419.00
19-Jul-99,6487.86,1408.00
20-Jul-99,6432.41,1377.00
21-Jul-99,6396.09,1379.00
22-Jul-99,6426.20,1361.00
23-Jul-99,6476.86,1357.00
26-Jul-99,6435.28,1348.00
27-Jul-99,6449.62,1363.00
28-Jul-99,6474.00,1365.00
29-Jul-99,6462.05,1341.00
30-Jul-99,6474.47,1329.00
31-Jul-99,6474.47,
2-Aug-99,6458.22,1328.00
3-Aug-99,6530.87,1322.00
4-Aug-99,6634.11,1305.00
5-Aug-99,6629.81,1314.00
6-Aug-99,6600.66,1300.00
10-Aug-99,6543.30,1281.00
11-Aug-99,6555.73,1302.00
12-Aug-99,6690.51,1298.00
13-Aug-99,6687.65,1328.00
16-Aug-99,6654.19,1331.00
17-Aug-99,6606.39,1344.00
18-Aug-99,6624.55,1333.00
19-Aug-99,6553.34,1324.00
20-Aug-99,6540.91,1337.00
23-Aug-99,6537.09,1360.00
24-Aug-99,6485.95,1364.00
25-Aug-99,6493.11,1382.00
26-Aug-99,6426.68,1362.00
27-Aug-99,6420.94,1348.00
30-Aug-99,6419.99,1324.00
31-Aug-99,6340.65,1320.00
1-Sep-99,6367.41,1331.00
2-Sep-99,6330.13,1319.00
3-Sep-99,6317.70,1357.00
6-Sep-99,6333.00,
7-Sep-99,6335.39,1351.00
8-Sep-99,6288.07,1344.00
9-Sep-99,6240.75,1348.00
10-Sep-99,6213.99,1352.00
13-Sep-99,6163.32,1344.00
14-Sep-99,6242.18,1336.00
15-Sep-99,6267.99,1318.00
16-Sep-99,6181.48,1319.00
17-Sep-99,6149.94,1335.00
20-Sep-99,6139.42,1336.00
21-Sep-99,6090.19,1308.00
22-Sep-99,6088.76,1311.00
23-Sep-99,6105.01,1280.00
27-Sep-99,6258.91,1283.00
28-Sep-99,6386.05,1282.00
29-Sep-99,6378.88,1268.00
30-Sep-99,6358.81,1283.00
1-Oct-99,6422.85,1283.00
4-Oct-99,6593.49,1305.00
5-Oct-99,6678.09,1301.00
6-Oct-99,6692.43,1325.00
7-Oct-99,6855.89,1318.00
8-Oct-99,6893.17,1336.00
11-Oct-99,6914.20,1335.00
12-Oct-99,6860.19,1313.00
13-Oct-99,6771.77,1286.00
14-Oct-99,6669.96,1283.00
15-Oct-99,6501.72,1247.00
18-Oct-99,6477.82,1254.00
19-Oct-99,6543.78,1261.00
20-Oct-99,6563.85,1289.00
21-Oct-99,6462.53,1284.00
22-Oct-99,6502.67,1302.00
25-Oct-99,6486.90,1294.00
26-Oct-99,6525.62,1282.00
27-Oct-99,6506.50,1297.00
28-Oct-99,6570.54,1342.00
29-Oct-99,6612.61,1363.00
31-Oct-99,6612.61,
1-Nov-99,6628.38,1354.00
2-Nov-99,6611.65,1348.00
3-Nov-99,6608.78,1355.00
4-Nov-99,6702.46,1363.00
5-Nov-99,6700.07,1370.00
8-Nov-99,6723.49,1377.00
9-Nov-99,6829.12,1365.00
10-Nov-99,6745.00,1374.00
11-Nov-99,6777.02,1382.00
12-Nov-99,6745.48,1396.00
15-Nov-99,6819.09,1394.00
16-Nov-99,6861.62,1420.00
17-Nov-99,6917.55,1411.00
18-Nov-99,6964.86,1425.00
19-Nov-99,6998.80,1422.00
22-Nov-99,6945.27,1421.00
23-Nov-99,6920.89,1405.00
24-Nov-99,6933.32,1417.00
25-Nov-99,6930.93,
26-Nov-99,7049.46,1417.00
29-Nov-99,7048.03,1408.00
30-Nov-99,7046.12,1389.00
1-Dec-99,7103.47,1398.00
2-Dec-99,7201.45,1409.00
3-Dec-99,7225.35,1433.00
6-Dec-99,7299.91,1423.00
7-Dec-99,7366.83,1409.00
8-Dec-99,7466.25,1404.00
9-Dec-99,7524.08,1408.00
10-Dec-99,7595.30,1417.00
13-Dec-99,7709.05,1415.00
14-Dec-99,7645.48,1403.00
15-Dec-99,7641.66,1413.00
17-Dec-99,7863.43,1421.00
20-Dec-99,8045.06,1418.00
21-Dec-99,7895.46,1433.00
22-Dec-99,7912.18,1436.00
23-Dec-99,7876.82,1458.00
24-Dec-99,7904.54,
28-Dec-99,7880.64,1458.00
29-Dec-99,7981.01,1464.00
31-Dec-99,7981.01,1469.00
4-Jan-00,7957.11,1399.00
5-Jan-00,7884.46,1402.00
6-Jan-00,7907.88,1404.00
7-Jan-00,8108.63,1442.00
10-Jan-00,8373.90,1458.00
11-Jan-00,8381.07,1439.00
12-Jan-00,8340.44,1432.00
13-Jan-00,8338.53,1450.00
14-Jan-00,8411.65,1465.00
17-Jan-00,8610.49,
18-Jan-00,8569.38,1455.00
19-Jan-00,8538.31,1456.00
20-Jan-00,8526.84,1446.00
21-Jan-00,8404.01,1441.00
24-Jan-00,8356.21,1402.00
25-Jan-00,8113.88,1410.00
26-Jan-00,7969.54,1404.00
27-Jan-00,7947.08,1399.00
28-Jan-00,7830.45,1360.00
31-Jan-00,7771.66,1395.00
1-Feb-00,8066.57,1409.00
2-Feb-00,8037.41,1409.00
3-Feb-00,8088.07,1425.00
4-Feb-00,7999.65,1424.00
7-Feb-00,8180.80,1424.00
8-Feb-00,8229.07,1442.00
9-Feb-00,8266.35,1412.00
10-Feb-00,8132.05,1417.00
11-Feb-00,8020.20,1387.00
14-Feb-00,7901.67,1390.00
15-Feb-00,7815.16,1402.00
16-Feb-00,7734.38,1388.00
17-Feb-00,7914.10,1388.00
18-Feb-00,7886.37,1346.00
21-Feb-00,7697.10,
22-Feb-00,7484.41,1352.00
23-Feb-00,7553.23,1361.00
24-Feb-00,7554.67,1353.00
25-Feb-00,7444.26,1333.00
28-Feb-00,7332.89,1348.00
29-Feb-00,7287.01,1366.00
1-Mar-00,7416.54,1379.00
2-Mar-00,7320.47,1382.00
3-Mar-00,7336.24,1409.00
6-Mar-00,7404.59,1391.00
7-Mar-00,7413.67,1356.00
8-Mar-00,7368.26,1367.00
9-Mar-00,7284.62,1402.00
10-Mar-00,7254.03,1395.00
13-Mar-00,6978.72,1384.00
14-Mar-00,7159.39,1359.00
15-Mar-00,7162.74,1392.00
16-Mar-00,7311.86,1459.00
17-Mar-00,7380.21,1465.00
20-Mar-00,7403.63,1457.00
22-Mar-00,7456.21,1501.00
23-Mar-00,7525.99,1527.00
24-Mar-00,7594.34,1528.00
27-Mar-00,7628.27,1524.00
28-Mar-00,7482.02,1508.00
29-Mar-00,7541.29,1509.00
30-Mar-00,7355.84,1488.00
31-Mar-00,7388.34,1499.00
3-Apr-00,7415.10,1506.00
4-Apr-00,7484.89,1495.00
5-Apr-00,7199.06,1487.00
6-Apr-00,7309.47,1501.00
7-Apr-00,7283.19,1516.00
10-Apr-00,7309.00,1505.00
11-Apr-00,7183.29,1501.00
12-Apr-00,7100.60,1467.00
13-Apr-00,6834.86,1441.00
14-Apr-00,6608.30,1357.00
17-Apr-00,6076.33,1401.00
18-Apr-00,6349.25,1442.00
19-Apr-00,6468.74,1428.00
20-Apr-00,6646.54,1435.00
25-Apr-00,6810.00,1477.00
26-Apr-00,6865.45,1461.00
28-Apr-00,6913.24,1452.00
30-Apr-00,6913.24,
2-May-00,6907.99,1446.00
3-May-00,6983.98,1415.00
4-May-00,6962.95,1410.00
5-May-00,6949.57,1433.00
8-May-00,6994.50,1424.00
9-May-00,7136.45,1412.00
10-May-00,7205.28,1383.00
11-May-00,7062.85,1408.00
12-May-00,7038.47,1421.00
15-May-00,7060.93,1452.00
16-May-00,7124.98,1466.00
17-May-00,7013.14,1448.00
18-May-00,6986.85,1437.00
19-May-00,6844.42,1407.00
22-May-00,6812.87,1401.00
23-May-00,6857.80,1374.00
24-May-00,6734.01,1399.00
25-May-00,6863.54,1382.00
26-May-00,6831.03,1378.00
29-May-00,6904.64,
30-May-00,6954.83,1423.00
31-May-00,6921.37,1421.00
1-Jun-00,6954.35,1449.00
2-Jun-00,7074.79,1477.00
5-Jun-00,7109.69,1468.00
6-Jun-00,7241.13,1458.00
7-Jun-00,7316.64,1471.00
8-Jun-00,7341.98,1462.00
9-Jun-00,7381.17,1457.00
12-Jun-00,7471.98,1446.00
13-Jun-00,7407.46,1469.00
14-Jun-00,7342.93,1471.00
15-Jun-00,7297.53,1479.00
19-Jun-00,7307.56,1486.00
20-Jun-00,7334.81,1476.00
21-Jun-00,7251.64,1479.00
22-Jun-00,7213.40,1452.00
23-Jun-00,7164.65,1442.00
26-Jun-00,7227.26,1455.00
27-Jun-00,7231.09,1451.00
28-Jun-00,7259.77,1455.00
29-Jun-00,7242.56,1442.00
30-Jun-00,7304.22,1455.00
3-Jul-00,7345.32,1470.00
4-Jul-00,7389.77,
5-Jul-00,7440.44,1446.00
6-Jul-00,7381.17,1457.00
7-Jul-00,7328.11,1479.00
10-Jul-00,7385.47,1476.00
11-Jul-00,7402.20,1481.00
12-Jul-00,7533.16,1493.00
13-Jul-00,7545.59,1496.00
14-Jul-00,7648.83,1510.00
17-Jul-00,7630.19,1511.00
18-Jul-00,7605.81,1494.00
19-Jul-00,7613.94,1482.00
20-Jul-00,7557.06,1496.00
21-Jul-00,7559.93,1480.00
24-Jul-00,7543.68,1464.00
25-Jul-00,7510.22,1475.00
26-Jul-00,7494.45,1452.00
27-Jul-00,7465.29,1450.00
28-Jul-00,7425.62,1420.00
31-Jul-00,7382.12,1431.00
1-Aug-00,7379.26,1438.00
2-Aug-00,7474.37,1439.00
3-Aug-00,7435.18,1453.00
4-Aug-00,7558.49,1463.00
7-Aug-00,7553.71,1479.00
8-Aug-00,7588.60,1483.00
10-Aug-00,7733.90,1460.00
11-Aug-00,7767.36,1472.00
14-Aug-00,7853.40,1492.00
15-Aug-00,7853.87,1484.00
16-Aug-00,7937.04,1480.00
17-Aug-00,7906.93,1496.00
18-Aug-00,7915.05,1492.00
21-Aug-00,7972.41,1500.00
22-Aug-00,8078.99,1498.00
23-Aug-00,8086.16,1506.00
24-Aug-00,8087.12,1508.00
25-Aug-00,8027.37,1507.00
28-Aug-00,8032.63,1514.00
29-Aug-00,8063.70,1510.00
30-Aug-00,8038.37,1503.00
31-Aug-00,8145.43,1518.00
1-Sep-00,8205.65,1521.00
4-Sep-00,8310.33,
5-Sep-00,8223.82,1507.00
6-Sep-00,8211.87,1492.00
7-Sep-00,8199.92,1503.00
8-Sep-00,8204.70,1495.00
11-Sep-00,8166.46,1489.00
12-Sep-00,8084.73,1482.00
13-Sep-00,8121.05,1485.00
14-Sep-00,8160.25,1481.00
15-Sep-00,8101.94,1466.00
18-Sep-00,8030.72,1445.00
19-Sep-00,7933.21,1460.00
20-Sep-00,7888.29,1451.00
21-Sep-00,7797.95,1449.00
22-Sep-00,7761.15,1449.00
26-Sep-00,7848.14,1427.00
27-Sep-00,7912.66,1427.00
28-Sep-00,7973.36,1458.00
29-Sep-00,7957.59,1437.00
30-Sep-00,7957.59,
2-Oct-00,8056.53,1436.00
3-Oct-00,8115.80,1427.00
4-Oct-00,8094.29,1434.00
5-Oct-00,8008.25,1436.00
6-Oct-00,7953.77,1409.00
9-Oct-00,7905.02,1402.00
10-Oct-00,7857.22,1387.00
11-Oct-00,7757.80,1365.00
12-Oct-00,7730.56,1330.00
13-Oct-00,7692.80,1374.00
16-Oct-00,7813.25,1375.00
17-Oct-00,7773.10,1350.00
18-Oct-00,7547.98,1342.00
19-Oct-00,7755.41,1389.00
20-Oct-00,7808.94,1397.00
23-Oct-00,7840.49,1396.00
24-Oct-00,7833.80,1398.00
25-Oct-00,7726.26,1365.00
26-Oct-00,7686.11,1364.00
27-Oct-00,7664.60,1380.00
30-Oct-00,7675.59,1399.00
31-Oct-00,7931.30,1429.00
1-Nov-00,8053.66,1421.00
2-Nov-00,8251.54,1428.00
3-Nov-00,8206.61,1427.00
6-Nov-00,8144.00,1432.00
7-Nov-00,8209.48,1432.00
8-Nov-00,8181.28,1409.00
9-Nov-00,8105.28,1400.00
10-Nov-00,7970.50,1366.00
13-Nov-00,7892.11,1351.00
14-Nov-00,8026.42,1383.00
15-Nov-00,8054.14,1390.00
16-Nov-00,8073.26,1372.00
17-Nov-00,7981.01,1368.00
20-Nov-00,7891.63,1343.00
21-Nov-00,7939.43,1347.00
22-Nov-00,7773.10,1322.00
23-Nov-00,7677.03,
24-Nov-00,7715.74,1342.00
27-Nov-00,7831.89,1349.00
28-Nov-00,7813.72,1336.00
29-Nov-00,7840.97,1342.00
30-Nov-00,7576.66,1315.00
1-Dec-00,7555.15,1315.00
4-Dec-00,7611.07,1325.00
6-Dec-00,7812.77,1352.00
7-Dec-00,7789.35,1344.00
8-Dec-00,7936.08,1370.00
11-Dec-00,8149.25,1380.00
12-Dec-00,8146.39,1371.00
13-Dec-00,8018.77,1360.00
14-Dec-00,7912.18,1341.00
15-Dec-00,7824.24,1312.00
18-Dec-00,7914.57,1323.00
19-Dec-00,7943.73,1306.00
20-Dec-00,7875.38,1265.00
21-Dec-00,7827.59,1275.00
22-Dec-00,7964.28,1306.00
27-Dec-00,8065.61,1329.00
28-Dec-00,8138.26,1334.00
29-Dec-00,8038.84,1320.00
31-Dec-00,8038.84,
2-Jan-01,8004.43,1283.00
3-Jan-01,7826.15,1348.00
4-Jan-01,8194.66,1333.00
5-Jan-01,8161.68,1298.00
8-Jan-01,8168.37,1296.00
9-Jan-01,8145.91,1301.00
10-Jan-01,8240.07,1313.00
11-Jan-01,8339.96,1327.00
12-Jan-01,8375.33,1318.00
15-Jan-01,8433.64,
16-Jan-01,8352.39,1327.00
17-Jan-01,8469.01,1330.00
18-Jan-01,8546.92,1348.00
19-Jan-01,8664.50,1343.00
22-Jan-01,8537.36,1343.00
23-Jan-01,8576.55,1360.00
24-Jan-01,8577.99,1364.00
25-Jan-01,8637.25,1358.00
26-Jan-01,8666.89,1355.00
29-Jan-01,8777.30,1364.00
30-Jan-01,8851.38,1374.00
31-Jan-01,8820.31,1366.00
1-Feb-01,8991.90,1374.00
2-Feb-01,9042.09,1350.00
5-Feb-01,8968.00,1354.00
6-Feb-01,8991.90,1352.00
7-Feb-01,8932.63,1341.00
8-Feb-01,8974.22,1333.00
9-Feb-01,8971.83,1315.00
12-Feb-01,9024.40,1330.00
13-Feb-01,9063.60,1319.00
14-Feb-01,8989.99,1316.00
15-Feb-01,9075.54,1327.00
16-Feb-01,9111.39,1302.00
19-Feb-01,9097.53,
20-Feb-01,9044.00,1279.00
21-Feb-01,8935.02,1255.00
22-Feb-01,8979.95,1253.00
23-Feb-01,8885.32,1246.00
26-Feb-01,8885.32,1268.00
27-Feb-01,8910.65,1258.00
28-Feb-01,8827.48,1240.00
1-Mar-01,8739.06,1241.00
2-Mar-01,8732.85,1234.00
5-Mar-01,8790.20,1241.00
6-Mar-01,8968.48,1254.00
7-Mar-01,8997.64,1262.00
8-Mar-01,8929.29,1265.00
9-Mar-01,8899.18,1233.00
12-Mar-01,8750.53,1180.00
13-Mar-01,8695.56,1198.00
14-Mar-01,8371.51,1167.00
15-Mar-01,8318.93,1174.00
16-Mar-01,8118.66,1151.00
19-Mar-01,8279.74,1171.00
20-Mar-01,8313.67,1143.00
22-Mar-01,8042.67,1118.00
23-Mar-01,8054.14,1140.00
26-Mar-01,8222.86,1153.00
27-Mar-01,8238.63,1182.00
28-Mar-01,8222.86,1153.00
29-Mar-01,8134.44,1148.00
30-Mar-01,7965.24,1160.00
31-Mar-01,7977.67,
2-Apr-01,7860.56,1146.00
3-Apr-01,7742.51,1107.00
4-Apr-01,7760.19,1103.00
5-Apr-01,8000.13,1151.00
6-Apr-01,7923.66,1128.00
9-Apr-01,8063.70,1138.00
10-Apr-01,8206.61,1168.00
11-Apr-01,8391.10,1166.00
12-Apr-01,8421.69,1184.00
17-Apr-01,8401.62,1192.00
18-Apr-01,8618.13,1238.00
19-Apr-01,8737.62,1254.00
20-Apr-01,8759.61,1243.00
23-Apr-01,8663.06,1224.00
24-Apr-01,8711.82,1210.00
25-Apr-01,8730.93,1229.00
26-Apr-01,8675.01,1235.00
30-Apr-01,8804.06,1250.00
2-May-01,8788.29,1267.00
3-May-01,8714.68,1249.00
4-May-01,8750.53,1267.00
7-May-01,8858.55,1264.00
8-May-01,8777.30,1261.00
9-May-01,8718.03,1256.00
10-May-01,8798.33,1255.00
11-May-01,8774.43,1246.00
14-May-01,8787.33,1249.00
15-May-01,8919.25,1249.00
16-May-01,9133.86,1285.00
17-May-01,9324.08,1289.00
18-May-01,9253.82,1292.00
21-May-01,9414.42,1313.00
22-May-01,9413.46,1309.00
23-May-01,9322.17,1289.00
24-May-01,9305.44,1293.00
25-May-01,9162.06,1278.00
28-May-01,9262.91,
29-May-01,9162.06,1268.00
30-May-01,9160.62,1248.00
31-May-01,9185.95,1256.00
1-Jun-01,9064.07,1261.00
4-Jun-01,9107.57,1267.00
5-Jun-01,9146.28,1284.00
6-Jun-01,9146.28,1270.00
7-Jun-01,9089.41,1277.00
8-Jun-01,9100.88,1265.00
11-Jun-01,9111.87,1254.00
12-Jun-01,9028.70,1256.00
13-Jun-01,9052.12,1242.00
14-Jun-01,8998.59,1220.00
15-Jun-01,8910.65,1214.00
18-Jun-01,8871.93,1208.00
19-Jun-01,8998.59,1213.00
20-Jun-01,8904.43,1223.00
21-Jun-01,8963.70,1237.00
22-Jun-01,8934.55,1225.00
25-Jun-01,9048.78,1219.00
26-Jun-01,8952.23,1217.00
27-Jun-01,8960.36,1211.00
28-Jun-01,8946.49,1226.00
29-Jun-01,8943.15,1224.00
30-Jun-01,8943.15,
2-Jul-01,8986.64,1237.00
3-Jul-01,8865.72,1235.00
4-Jul-01,8696.04,
5-Jul-01,8588.50,1219.00
6-Jul-01,8531.62,1191.00
9-Jul-01,8499.60,1199.00
10-Jul-01,8596.15,1182.00
11-Jul-01,8572.73,1180.00
12-Jul-01,8652.55,1208.00
13-Jul-01,8708.95,1216.00
16-Jul-01,8695.56,1203.00
17-Jul-01,8517.76,1214.00
18-Jul-01,8405.44,1208.00
19-Jul-01,8512.50,1215.00
20-Jul-01,8410.70,1211.00
23-Jul-01,8393.97,1191.00
24-Jul-01,8267.31,1172.00
25-Jul-01,8160.25,1191.00
26-Jul-01,8107.19,1203.00
27-Jul-01,8158.33,1206.00
30-Jul-01,8241.02,1205.00
31-Jul-01,8257.75,1211.00
1-Aug-01,8431.25,1216.00
2-Aug-01,8605.23,1221.00
3-Aug-01,8541.18,1214.00
6-Aug-01,8474.75,1201.00
7-Aug-01,8320.84,1204.00
8-Aug-01,8201.35,1184.00
10-Aug-01,8185.58,1190.00
13-Aug-01,8260.14,1191.00
14-Aug-01,8323.71,1187.00
15-Aug-01,8344.74,1178.00
16-Aug-01,8336.14,1182.00
17-Aug-01,8330.40,1162.00
20-Aug-01,8286.91,1171.00
21-Aug-01,8295.03,1157.00
22-Aug-01,8469.49,1165.00
23-Aug-01,8508.20,1162.00
24-Aug-01,8618.61,1185.00
27-Aug-01,8794.50,1179.00
28-Aug-01,8773.47,1162.00
29-Aug-01,8713.73,1149.00
30-Aug-01,8660.20,1129.00
31-Aug-01,8682.66,1134.00
3-Sep-01,8563.17,
4-Sep-01,8556.48,1133.00
5-Sep-01,8613.83,1132.00
6-Sep-01,8531.15,1106.00
7-Sep-01,8384.41,1086.00
10-Sep-01,8285.95,1093.00
11-Sep-01,8066.09,
12-Sep-01,7711.92,
13-Sep-01,7890.68,
14-Sep-01,7715.26,
17-Sep-01,7573.79,1039.00
18-Sep-01,7445.69,1033.00
19-Sep-01,7433.27,1016.00
20-Sep-01,7080.53,985.00
21-Sep-01,6904.64,966.00
25-Sep-01,7360.14,1012.00
26-Sep-01,7535.55,1007.00
27-Sep-01,7581.43,1019.00
28-Sep-01,7741.55,1041.00
30-Sep-01,7741.55,
1-Oct-01,7607.05,1039.00
2-Oct-01,7684.10,1051.00
3-Oct-01,7754.47,1072.00
4-Oct-01,8094.52,1070.00
5-Oct-01,8000.04,1071.00
8-Oct-01,8051.98,1062.00
9-Oct-01,8048.16,1057.00
10-Oct-01,7971.05,1081.00
11-Oct-01,8106.40,1097.00
12-Oct-01,8120.23,1092.00
15-Oct-01,8009.37,1090.00
16-Oct-01,8253.10,1098.00
17-Oct-01,8232.46,1077.00
18-Oct-01,8081.30,1069.00
19-Oct-01,8053.75,1074.00
22-Oct-01,8130.69,1090.00
23-Oct-01,8148.80,1085.00
24-Oct-01,8136.74,1085.00
25-Oct-01,8141.58,1100.00
26-Oct-01,8124.62,1105.00
29-Oct-01,8174.60,1078.00
30-Oct-01,8061.65,1060.00
31-Oct-01,8104.41,1060.00
1-Nov-01,8207.29,1084.00
2-Nov-01,8288.79,1087.00
5-Nov-01,8315.93,1103.00
6-Nov-01,8214.27,1119.00
7-Nov-01,8267.09,1116.00
8-Nov-01,8266.88,1119.00
9-Nov-01,8281.16,1120.00
12-Nov-01,8387.84,1118.00
13-Nov-01,8516.16,1139.00
14-Nov-01,8778.25,1141.00
15-Nov-01,8861.87,1142.00
